1205;магазин Подарки;м-н Подарки;в сторону улицы Советской;2;56,85883747;53,19731655;0
1206;переулок Широкий;пер. Широкий;в сторону улицы Ленина;3;56,85670328;53,20262928;0
1207;Центральный универмаг;ЦУМ;в сторону улицы Ленина;3;56,85204202;53,20322477;0
1208;переулок Широкий;пер. Широкий;в сторону улицы Кирова;3;56,85647111;53,20279026;0
1209;Центральный универмаг;ЦУМ;в сторону улицы Кирова;3;56,85225092;53,20334667;0
1210;Филармония;Филармония;в сторону улицы Кирова;2;56,8572254;53,21000337;0
1211;Центральная площадь;Центр. площадь;в сторону улицы Советской;2;56,85233015;53,21156446;0
1212;Филармония;Филармония;в сторону улицы Кирова;2;56,8566799;53,21056131;0
1213;Центральная площадь;Центр. площадь;в сторону улицы Кирова;2;56,85191362;53,21219741;0
1214;переулок Широкий;пер. Широкий;в сторону улицы Кирова;2;56,85693799;53,19797097;0
1215;Дворец культуры Аксион;ДК Аксион;в сторону улицы Кирова;2;56,85010521;53,1991378;0
1216;магазин Подарки;м-н Подарки;в сторону улицы Кирова;2;56,85935171;53,19759018;0
1217;переулок Широкий;пер. Широкий;в сторону улицы Ленина;2;56,85668869;53,19766528;0
1218;Международный университет;МВЕУ;в сторону улицы Тимирязева;3;56,86093637;53,21024537;0
1219;улица Кирова;ул. Кирова;в сторону улицы Советской;2;56,8601963;53,20916659;0
1220;Международный университет;МВЕУ;в сторону улицы Карла Маркса;3;56,86093932;53,209776;0
1221;магазин Океан;м-н Океан;в сторону улицы Пушкинской;3;56,86050004;53,20143039;0
1222;улица Кирова;ул. Кирова;в сторону улицы Майской;2;56,86179748;53,2090861;0
1224;Администрация города;Гор. Администрация;в сторону Майской улицы;2;56,86773433;53,20829037;0
1225;магазин Океан;м-н Океан;в сторону улицы Кирова;3;56,86017091;53,20230606;0
1226;Монтажный техникум;Монтажный техникум;в сторону улицы 30 лет Победы;3;56,86033258;53,19647097;0
1227;магазин Океан;м-н Океан;в сторону улицы Ленина;3;56,85998729;53,2022404;0
1228;улица Бабушкина;ул. Бабушкина;в сторону улицы 40 лет Победы;3;56,84934223;53,26591595;0
1229;улица Молдавская;ул. Молдавская;в сторону улицы Ворошилова;3;56,85240501;53,2790883;0
1230;проспект имени М.Т. Калашникова;пр-т Калашникова;в сторону улицы Ворошилова;3;56,85570703;53,27873967;0
1231;проспект имени М.Т. Калашникова;пр-т Калашникова;в сторону улицы Ленина;3;56,85560414;53,27868873;0
1232;улица Молдавская;ул. Молдавская;в сторону улицы Ленина;3;56,85222425;53,27905076;0
1233;улица Мельничная;ул. Мельничная;в сторону улицы Промышленной;2;56,83467067;53,25642704;0
1234;улица Промышленная;ул. Промышленная;в сторону улицы 40 лет Победы;2;56,83539847;53,2498503;0
1236;улица Мельничная;ул. Мельничная;в сторону улицы 40 лет Победы;2;56,83457681;53,25572968;0
1237;улица Промышленная;ул. Промышленная;в сторону улицы Орджоникидзе;2;56,83567524;53,24767646;0
1239;Механический завод;Механический з-д;в сторону улицы Чугуевского;2;56,83481678;53,24006118;0
1243;улица Карла Либкнехта;ул. Карла Либкнехта;в сторону улицы Воровского;2;56,83840947;53,2310136;0
1244;улица Карла Либкнехта;ул. Карла Либкнехта;в сторону улицы Удмуртской;2;56,8385171;53,23065332;0
1245;Механический завод;Механический з-д;в сторону улицы Орджоникидзе;2;56,83473033;53,24103998;0
1246;Школа искусств;Школа искусств;в сторону улицы Карла Либкнехта;2;56,8348642;53,23464236;0
1247;Школа искусств;Школа искусств;в сторону Промышленной улицы;2;56,83514588;53,23413805;0
1251;завод Нефтемаш;з-д Нефтемаш;в сторону перекрестка улиц Камбарской и 40 лет Победы;2;56,83226918;53,26758547;0
1252;улица Ракетная;ул. Ракетная;в сторону перекрестка улиц Камбарской и 40 лет Победы;2;56,83278373;53,27871209;0
1253;улица Ракетная;ул. Ракетная;в сторону улицы Орджоникидзе;2;56,83317694;53,27914005;0
