1232;1262;504,114;"56.8522242514,53.279050755;56.85179946,53.2790978268;56.851126258,53.279167536;56.8506114628,53.2792264655;56.8505102712,53.2792372453;56.8504178724,53.2792372453;56.8503576975,53.2792371555;56.8502608772,53.2792156857;56.8501963794,53.279191521;56.8500922394,53.2791298966;56.85004965,53.279103037;56.8499777833,53.2790306328;56.8498228495,53.2789059466;56.8496626588,53.2785626105;56.8495862721,53.2783051534;56.8494965727,53.2778518635;56.8495039412,53.2774307333;56.8496359358,53.2756160466;56.8496347568,53.2752635476"
1233;1237;548,609;"56.8346706737,53.2564270439;56.8357586827,53.2489198231;56.8356752404,53.2476764649"
1234;1236;369,125;"56.8353984737,53.2498502981;56.8345768106,53.2557296818"
1234;1251;1138,92;"56.8353984737,53.2498502981;56.8345768106,53.2557296818;56.8334110697,53.2636239867;56.8322691775,53.2675854672"
1236;1251;769,798;"56.8345768106,53.2557296818;56.8334110697,53.2636239867;56.8322691775,53.2675854672"
1237;1239;472,963;"56.8356752404,53.2476764649;56.8348167754,53.2400611768"
1239;1244;990,198;"56.8348167754,53.2400611768;56.8342822458,53.2350684302;56.8343820069,53.2348001933;56.8348641981,53.2346423593;56.8386413116,53.2332655115;56.8388086252,53.2332121515;56.8387276548,53.2328306543;56.8385170997,53.2306533177"
1239;1246;383,672;"56.8348167754,53.2400611768;56.8342822458,53.2350684302;56.8343820069,53.2348001933;56.8348641981,53.2346423593"
1239;1782;1013,71;"56.8348167754,53.2400611768;56.8342822458,53.2350684302;56.8343820069,53.2348001933;56.8332606377,53.2237359134"
1239;1784;2248,41;"56.8348167754,53.2400611768;56.8342822458,53.2350684302;56.8343820069,53.2348001933;56.8332606377,53.2237359134;56.8327375369,53.2183359606;56.8341411056,53.2178656926;56.8374578596,53.2167699276;56.83749609,53.2169362057;56.8375637055,53.2171185637;56.8376548585,53.2172259124;56.8377636522,53.2173438612;56.8379635978,53.2173010116;56.8381429533,53.2171185637;56.8382370041,53.2168181671;56.8382693862,53.2165874797;56.8403637953,53.2159190433"
1243;1242;201,879;"56.8384094696,53.2310135975;56.8386089789,53.2328953157;56.8386413116,53.2332655115;56.8388086252,53.2332121515;56.8391933208,53.233072733"
1243;1245;1024,91;"56.8384094696,53.2310135975;56.8386089789,53.2328953157;56.835145883,53.2341380451;56.83417069,53.2345319564;56.8340767765,53.2350094109;56.8340992843,53.2352736953;56.8347303332,53.2410399811"
1243;1247;509,011;"56.8384094696,53.2310135975;56.8386089789,53.2328953157;56.835145883,53.2341380451"
1244;1778;582,211;"56.8385170997,53.2306533177;56.8385192011,53.2301036029;56.8385759184,53.2294566481;56.8386549292,53.2292458918;56.8386745068,53.2290351382;56.838666466,53.2288602945;56.8386098615,53.2285528203;56.8385701337,53.2284313882;56.8384992874,53.2282385967;56.8384091929,53.2278560193;56.838150275,53.2212652769"
1244;1832;480,78;"56.8385170997,53.2306533177;56.8385192011,53.2301036029;56.8385759184,53.2294566481;56.8386549292,53.2292458918;56.8386745068,53.2290351382;56.8389971162,53.2289857578;56.8420282716,53.2279442511"
1244;2213;2023,29;"56.8385170997,53.2306533177;56.8385192011,53.2301036029;56.8385759184,53.2294566481;56.8386549292,53.2292458918;56.8386745068,53.2290351382;56.8389971162,53.2289857578;56.8420282716,53.2279442511;56.8452777124,53.2268582504;56.845460615,53.2268013245;56.8454253405,53.2264580782;56.8448257183,53.220605644;56.844314079,53.2146509815;56.8442846991,53.2143130353;56.8441024251,53.2143881344;56.840884059,53.2153963224"
1245;1234;547,57;"56.8347303332,53.2410399811;56.8350510873,53.2439138714;56.8355039322,53.2480873543;56.8355532215,53.2486730559;56.8355591185,53.2488875736;56.8353984737,53.2498502981"
1245;1251;1686,49;"56.8347303332,53.2410399811;56.8350510873,53.2439138714;56.8355039322,53.2480873543;56.8355532215,53.2486730559;56.8355591185,53.2488875736;56.8353984737,53.2498502981;56.8345768106,53.2557296818;56.8334110697,53.2636239867;56.8322691775,53.2675854672"
1246;1242;490,758;"56.8348641981,53.2346423593;56.8386413116,53.2332655115;56.8388086252,53.2332121515;56.8391933208,53.233072733"
1246;1244;606,526;"56.8348641981,53.2346423593;56.8386413116,53.2332655115;56.8388086252,53.2332121515;56.8387276548,53.2328306543;56.8385170997,53.2306533177"
1247;1245;515,901;"56.835145883,53.2341380451;56.83417069,53.2345319564;56.8340767765,53.2350094109;56.8340992843,53.2352736953;56.8347303332,53.2410399811"
1251;312;4634,32;"56.8322691775,53.2675854672;56.8318084791,53.2692532794;56.83177329,53.2704066264;56.8318232231,53.271678012;56.8320948324,53.2736412048;56.832119203,53.2738301856;56.8327837336,53.2787120902;56.8328627643,53.279252876;56.8329717497,53.280744337;56.8330934521,53.2814038979;56.8331702016,53.2816636848;56.8339788253,53.2833428072;56.8345674088,53.284644929;56.8352324956,53.2858712702;56.8367120516,53.2878675203;56.837685307,53.2893331727;56.8381159516,53.2902035294;56.8382463643,53.2905263957;56.8383651606,53.2908318342;56.8387507277,53.2921202712;56.8389647688,53.292992444;56.8390474268,53.2934667487;56.8391336077,53.2947594472;56.8393232371,53.3018090157;56.8395597231,53.308987123;56.8395706875,53.3094368991;56.8395741798,53.3108222802;56.8397062094,53.3135474094;56.8408241427,53.3198988578;56.8409913974,53.3214974997;56.8410647554,53.3229029139;56.8410676543,53.3233696786;56.8410737642,53.3247967482;56.8408396258,53.328269812;56.8407972293,53.3288647108;56.8405059067,53.3326070259;56.8400524955,53.3383352664"
1251;1250;864,41;"56.8322691775,53.2675854672;56.8318084791,53.2692532794;56.83177329,53.2704066264;56.8318232231,53.271678012;56.8320948324,53.2736412048;56.8318070487,53.2741905659;56.8316456007,53.2742925646;56.8309368112,53.2744103261;56.8304214801,53.2744345251;56.8303278842,53.2744817727;56.8302536566,53.2745978818;56.8302226535,53.2749573879;56.8305457899,53.2787617769"
1251;1252;702,514;"56.8322691775,53.2675854672;56.8318084791,53.2692532794;56.83177329,53.2704066264;56.8318232231,53.271678012;56.8320948324,53.2736412048;56.832119203,53.2738301856;56.8327837336,53.2787120902"
1251;1939;2829,5;"56.8322691775,53.2675854672;56.8318084791,53.2692532794;56.83177329,53.2704066264;56.8318232231,53.271678012;56.8320948324,53.2736412048;56.832119203,53.2738301856;56.8327837336,53.2787120902;56.8328627643,53.279252876;56.833185741,53.2797032913;56.8334912212,53.2801150799;56.8341180012,53.2809599819;56.8344462937,53.2812825354;56.8347411493,53.2814124957;56.8350760643,53.2814498632;56.8375370229,53.2812032981;56.8419215048,53.2808083089;56.8420263733,53.2808007688;56.8487612851,53.2800538139;56.8485054441,53.2816035874;56.8482620791,53.2822642085;56.8477976475,53.2843241353"
1252;388;970,249;"56.8327837336,53.2787120902;56.8328627643,53.279252876;56.8329717497,53.280744337;56.8330934521,53.2814038979;56.8331702016,53.2816636848;56.8339788253,53.2833428072;56.8345674088,53.284644929;56.8352324956,53.2858712702;56.8367120516,53.2878675203;56.837685307,53.2893331727;56.8381159516,53.2902035294;56.8382463643,53.2905263957"
1252;1254;594,562;"56.8327837336,53.2787120902;56.8328627643,53.279252876;56.833185741,53.2797032913;56.8334912212,53.2801150799;56.8341180012,53.2809599819;56.8344462937,53.2812825354;56.8347411493,53.2814124957;56.8350760643,53.2814498632;56.8375370229,53.2812032981"
1253;1256;714,972;"56.833176944,53.2791400476;56.8329349969,53.2787902501;56.8328990575,53.2785372883;56.8322209445,53.273418354;56.8320169588,53.2716352522;56.831970024,53.2703907262;56.8320111104,53.2693714977;56.8323933694,53.2679659038"
1254;405;597,699;"56.8375370229,53.2812032981;56.8419215048,53.2808083089;56.8419919129,53.2826053886"
1254;415;1555,57;"56.8375370229,53.2812032981;56.8419215048,53.2808083089;56.8420263733,53.2808007688;56.8487612851,53.2800538139;56.8485054441,53.2816035874;56.8481717379,53.2836251561;56.8478619038,53.2847882948"
1255;1253;500,816;"56.8373664604,53.2808310363;56.8350419612,53.2810522572;56.8348335008,53.2810115197;56.8345937221,53.2808977138;56.8343266689,53.2806909513;56.833176944,53.2791400476"
1256;1233;751,136;"56.8323933694,53.2679659038;56.8336307945,53.2637248675;56.8346706737,53.2564270439"
1256;1237;1299,75;"56.8323933694,53.2679659038;56.8336307945,53.2637248675;56.8346706737,53.2564270439;56.8357586827,53.2489198231;56.8356752404,53.2476764649"
1256;1239;1772,71;"56.8323933694,53.2679659038;56.8336307945,53.2637248675;56.8346706737,53.2564270439;56.8357586827,53.2489198231;56.8356752404,53.2476764649;56.8348167754,53.2400611768"
1256;1779;4034,33;"56.8323933694,53.2679659038;56.8336307945,53.2637248675;56.8346706737,53.2564270439;56.8357586827,53.2489198231;56.8356752404,53.2476764649;56.8348167754,53.2400611768;56.8342822458,53.2350684302;56.8343820069,53.2348001933;56.8332606377,53.2237359134;56.8327375369,53.2183359606;56.8341411056,53.2178656926;56.8374578596,53.2167699276;56.83749609,53.2169362057;56.8375637055,53.2171185637;56.8376548585,53.2172259124;56.8377636522,53.2173438612;56.8379635978,53.2173010116;56.8381429533,53.2171185637;56.8382370041,53.2168181671;56.8382693862,53.2165874797;56.8382429007,53.2163085528;56.8381635423,53.2160778655;56.838057649,53.2159169772;56.837987086,53.2158633478;56.8379165229,53.2157882486;56.8378385889,53.2127840128"
1257;1268;1023,93;"56.849140917,53.2654466684;56.848863906,53.2624007507;56.8484009555,53.2536959858;56.8483180817,53.2527445801;56.8475193001,53.248975878"
1258;1257;601,82;"56.8494319261,53.2753117872;56.8494276033,53.2731468473;56.8494159118,53.2693598196;56.849140917,53.2654466684"
1259;415;591,455;"56.8491732405,53.2754325207;56.8491338431,53.2771769592;56.8487972951,53.2797474938;56.8487612851,53.2800538139;56.8485054441,53.2816035874;56.8481717379,53.2836251561;56.8478619038,53.2847882948"
1260;1259;540,47;"56.8489734039,53.2665892356;56.8492389191,53.269347333;56.8492330243,53.2731882597;56.8491732405,53.2754325207"
1261;1229;513,131;"56.8495789036,53.2755531645;56.8495759562,53.275687283;56.849543633,53.2762640014;56.849509836,53.2768084703;56.8494730917,53.2773368593;56.8494525089,53.2776184812;56.84945693,53.2778330887;56.8495009938,53.2781039307;56.8495597946,53.2783560878;56.8496494447,53.2786404046;56.849802316,53.2789568811;56.8500154114,53.2791741836;56.8502181898,53.2792814424;56.8503769535,53.2793029121;56.8505429866,53.2792868323;56.8507370184,53.2792626676;56.8524050122,53.2790883046"
1262;1263;604,154;"56.8496347568,53.2752635476;56.8496376551,53.269298285;56.8495553243,53.2678713112;56.8493319595,53.2653687844"
1263;1269;678,072;"56.8493319595,53.2653687844;56.8491589946,53.2633120018;56.8490225772,53.2611902709;56.8489448136,53.25994835;56.8488949034,53.2591918787;56.8488479897,53.2586179451;56.8487834402,53.2582879939;56.8485427298,53.2573436849;56.8484472312,53.2568528454;56.8483840074,53.2551871892;56.8483516832,53.2544308077"
1265;1266;351,129;"56.8474698301,53.2494231492;56.8480959376,53.2523118616;56.8482061747,53.2529207397;56.8482517628,53.2533150103;56.8482870347,53.2537334456;56.8483340473,53.2549296422"
1266;1228;680,948;"56.8483340473,53.2549296422;56.8483487357,53.2551925791;56.8483840074,53.2559354858;56.8484045908,53.2564263253;56.8484192791,53.2568796152;56.8484825028,53.2571934865;56.8485177744,53.2573651546;56.8487456635,53.2583100924;56.8488087393,53.2586454335;56.8488527056,53.2591361832;56.848901093,53.2598523201;56.8489509541,53.2606542462;56.8490037626,53.2615071965;56.8490476796,53.2621669193;56.8490873227,53.2627516327;56.8491151269,53.2631994429;56.849148875,53.2636313529;56.8491957884,53.2641919016;56.8493422264,53.2659159483"
1266;1271;528,191;"56.8483340473,53.2549296422;56.8483487357,53.2551925791;56.8484516033,53.255612272;56.8486205924,53.2561567409;56.8487764154,53.2564075505;56.8489704073,53.2565269366;56.8492761058,53.2565966459;56.8496729256,53.2566556652;56.8525529529,53.2571612233"
1267;412;3072,85;"56.847349127,53.2492923545;56.8481546423,53.2531060622;56.8482191929,53.2538678335;56.8484004643,53.2575944046;56.8486762015,53.2625188792;56.8489734039,53.2665892356;56.8492389191,53.269347333;56.8492330243,53.2731882597;56.8491732405,53.2754325207;56.8491338431,53.2771769592;56.8487972951,53.2797474938;56.8487612851,53.2800538139;56.8485054441,53.2816035874;56.8481717379,53.2836251561;56.8478619038,53.2847882948;56.8472038602,53.2873067217;56.8469054647,53.2884636619;56.8468242087,53.2887528296;56.8458324198,53.2922613796;56.844960235,53.2954491412;56.8442510939,53.2974112415"
1267;1260;1073,69;"56.847349127,53.2492923545;56.8481546423,53.2531060622;56.8482191929,53.2538678335;56.8484004643,53.2575944046;56.8486762015,53.2625188792;56.8489734039,53.2665892356"
1268;1234;3417,7;"56.8475193001,53.248975878;56.8471851921,53.2473578325;56.8471030525,53.2468106687;56.846158532,53.2342903994;56.8458604114,53.2306826826;56.845841863,53.2304585839;56.8456708175,53.2305147231;56.8438825652,53.2311016496;56.8398865393,53.2324338512;56.8387276548,53.2328306543;56.8386089789,53.2328953157;56.835145883,53.2341380451;56.83417069,53.2345319564;56.8340767765,53.2350094109;56.8340992843,53.2352736953;56.8347303332,53.2410399811;56.8350510873,53.2439138714;56.8355039322,53.2480873543;56.8355532215,53.2486730559;56.8355591185,53.2488875736;56.8353984737,53.2498502981"
1268;1779;3056,17;"56.8475193001,53.248975878;56.8471851921,53.2473578325;56.8471030525,53.2468106687;56.846158532,53.2342903994;56.8458604114,53.2306826826;56.845841863,53.2304585839;56.845460615,53.2268013245;56.8454253405,53.2264580782;56.8448257183,53.220605644;56.844314079,53.2146509815;56.8442846991,53.2143130353;56.8441024251,53.2143881344;56.840884059,53.2153963224;56.8407817939,53.2154283581;56.8382429007,53.2163085528;56.8381635423,53.2160778655;56.838057649,53.2159169772;56.837987086,53.2158633478;56.8379165229,53.2157882486;56.8378385889,53.2127840128"
1268;1780;2536,43;"56.8475193001,53.248975878;56.8471851921,53.2473578325;56.8471030525,53.2468106687;56.846158532,53.2342903994;56.8458604114,53.2306826826;56.845841863,53.2304585839;56.845460615,53.2268013245;56.8454253405,53.2264580782;56.8448257183,53.220605644;56.844314079,53.2146509815;56.8442846991,53.2143130353;56.8441024251,53.2143881344;56.840884059,53.2153963224;56.8407817939,53.2154283581"
1268;1831;1383,02;"56.8475193001,53.248975878;56.8471851921,53.2473578325;56.8471030525,53.2468106687;56.846158532,53.2342903994;56.8473202898,53.2339899129;56.8470579046,53.2303164657;56.8469198097,53.2283755322"
1268;1896;1365,26;"56.8475193001,53.248975878;56.8471851921,53.2473578325;56.8471030525,53.2468106687;56.846158532,53.2342903994;56.8458604114,53.2306826826;56.845841863,53.2304585839;56.8456708175,53.2305147231;56.8438825652,53.2311016496"
1269;1270;347,575;"56.8483516832,53.2544308077;56.8483266786,53.2537656052;56.8482870347,53.2532962355;56.8482473416,53.2528858851;56.8481444734,53.2523333314;56.8474330837,53.2490047139"
1270;1898;456,544;"56.8474330837,53.2490047139;56.8471097337,53.2474704812;56.8470186037,53.2468052788;56.8466393925,53.2416741917"
1276;1277;532,981;"56.8611185636,53.2346347236;56.8627405733,53.2357692958;56.8627905141,53.2358470899;56.8628272454,53.2359543488;56.8628389818,53.2360590025;56.8628360354,53.2362065059;56.8621484963,53.239567283;56.8621176081,53.239752336;56.8621220277,53.239918704;56.8621352375,53.240009883;56.8621646525,53.240090372;56.8621940184,53.2401600813;56.8622910042,53.24027273;56.8626259595,53.2404980275"
1277;1278;486,053;"56.8626259595,53.2404980275;56.8635971703,53.2411238837;56.8652116088,53.2422280929;56.8667262049,53.2432687911"
1278;1312;541,955;"56.8667262049,53.2432687911;56.8668026058,53.2433170307;56.8672888475,53.2436657567;56.8674342818,53.2437649307;56.8676502227,53.2439339038;56.8678764241,53.2441002718;56.8681746524,53.2443255692;56.868359706,53.2444596877;56.8687783685,53.2447788591;56.869067752,53.244969302;56.869558383,53.2452776936;56.8712930924,53.2463747162"
1279;1276;324,037;"56.8608026981,53.2305779318;56.8605476269,53.2318333274;56.8603555121,53.2327747618;56.8602120147,53.2335296162;56.8601988042,53.2336422649;56.8601958577,53.2337254489;56.8602046974,53.2337978531;56.8602296449,53.2338998119;56.8602752184,53.2339963808;56.860332529,53.2340794749;56.8604588869,53.2341760438;56.8611185636,53.2346347236"
1282;1283;491,742;"56.8665646136,53.2430944282;56.8663193038,53.2429146753;56.864519645,53.2416956614;56.8624173555,53.2402861149"
1283;1284;529,541;"56.8624173555,53.2402861149;56.8623042139,53.2402083208;56.8622395895,53.2401359166;56.8621867015,53.2399938031;56.8621631793,53.2398864544;56.8621602329,53.2397362561;56.8621852282,53.2395645881;56.8628639767,53.2362467504;56.8628786594,53.2361180218;56.8628742398,53.2359999832;56.8628537136,53.2359167992;56.8628331382,53.235844395;56.8628125627,53.2357853757;56.8627817242,53.2357317463;56.8627273637,53.2356808118;56.8609334251,53.2344308959"
1284;1371;444,493;"56.8609334251,53.2344308959;56.8603560032,53.2340366253;56.8602663788,53.2338917271;56.8602325915,53.2337388338;56.8602370114,53.2335618657;56.8605429125,53.2320554808;56.8608331946,53.2306392867;56.8609422646,53.23008835;56.861309545,53.2282912702"
1288;1303;624,476;"56.8742204068,53.2226975508;56.8758345421,53.2225760087;56.8759937725,53.2225637029;56.8767132398,53.2225346771;56.8769565498,53.2225549317;56.8773817224,53.2226273986;56.8777982656,53.2227963114;56.8796815812,53.224154708"
1289;1288;456,456;"56.8701195592,53.223035497;56.87189828,53.2228943717;56.8720947048,53.2228782918;56.8742204068,53.2226975508"
1289;1294;483,24;"56.8701195592,53.223035497;56.87189828,53.2228943717;56.8718546844,53.2275879792"
1290;1298;513,659;"56.8697376363,53.221345766;56.8696641872,53.218599167;56.8695848464,53.2145114731;56.8695349146,53.2129021413"
1291;1288;492,88;"56.8720511095,53.2270944448;56.8720947048,53.2228782918;56.8742204068,53.2226975508"
1291;1290;617,637;"56.8720511095,53.2270944448;56.8720947048,53.2228782918;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8697376363,53.221345766"
1291;1300;856,671;"56.8720511095,53.2270944448;56.8720947048,53.2228782918;56.8721083529,53.2225045029;56.8721149806,53.2210001841;56.8721024617,53.2184865182;56.8720554789,53.2164158117;56.8720231751,53.2141413672;56.8719820344,53.2130041001"
1291;1369;623,615;"56.8720511095,53.2270944448;56.8720947048,53.2228782918;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8696436156,53.2226868609;56.8690124678,53.2227533362"
1292;1293;353,13;"56.8773802217,53.2222943428;56.8769731003,53.2222250076;56.8766971184,53.2221951564;56.8759689863,53.2221688954;56.8758196944,53.2221702878;56.874208674,53.2223113651"
1292;1295;719,975;"56.8773802217,53.2222943428;56.8769731003,53.2222250076;56.8766971184,53.2221951564;56.8759689863,53.2221688954;56.8759603157,53.2217661515;56.8758251621,53.2159919865;56.8757609777,53.2129147201"
1293;1290;572,453;"56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8697376363,53.221345766"
1293;1294;565,034;"56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.87189828,53.2228943717;56.8718546844,53.2275879792"
1293;1369;578,431;"56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8696436156,53.2226868609;56.8690124678,53.2227533362"
1293;1809;4085,78;"56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8696436156,53.2226868609;56.8690124678,53.2227533362;56.8670940668,53.2229182669;56.8652175012,53.2231006249;56.8645020167,53.2230577752;56.8639741964,53.2228646374;56.8616868397,53.221126577;56.861428779,53.2209012796;56.8606420634,53.220614178;56.8604965045,53.220612022;56.8597751347,53.2206549615;56.8556680369,53.2224327275;56.8549066916,53.2228546661;56.8540091771,53.2232408519;56.8503325469,53.2246000029;56.8467492408,53.2260200597;56.8460849384,53.2181799232;56.8460700526,53.2179159084;56.8459556334,53.2164943244;56.8459362769,53.2163337955;56.845765114,53.2142041595;56.8457443818,53.2138323468;56.8454598289,53.2102876845"
1293;2246;1080,54;"56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8696436156,53.2226868609;56.8690124678,53.2227533362;56.8670940668,53.2229182669;56.8652175012,53.2231006249;56.8645020167,53.2230577752"
1294;1315;1279,6;"56.8718546844,53.2275879792;56.8718250315,53.2298092434;56.8718338194,53.2319227996;56.8718470257,53.2435933525;56.8718544389,53.2455594951;56.8718617539,53.2470106336;56.8718458474,53.2483160654;56.8718458474,53.2486433217"
1295;1378;408,834;"56.8757609777,53.2129147201;56.8755976417,53.2078837382;56.8756479957,53.2075538416;56.8758624165,53.2062663761"
1295;1379;562,944;"56.8757609777,53.2129147201;56.8755976417,53.2078837382;56.8756479957,53.2075538416;56.8754721056,53.2075719906;56.8735291478,53.2077452714"
1296;1303;922,096;"56.8756451977,53.2147294942;56.8756715094,53.2161314949;56.8758090569,53.2218277121;56.8758196944,53.2221702878;56.8758345421,53.2225760087;56.8759937725,53.2225637029;56.8767132398,53.2225346771;56.8769565498,53.2225549317;56.8773817224,53.2226273986;56.8777982656,53.2227963114;56.8796815812,53.224154708"
1297;1301;396,094;"56.8694379475,53.2137336219;56.8695319687,53.2182879906;56.8695437521,53.2187923048;56.8695790038,53.2202460484"
1297;1369;614,9;"56.8694379475,53.2137336219;56.8695319687,53.2182879906;56.8695437521,53.2187923048;56.8695790038,53.2202460484;56.8696436156,53.2226868609;56.8690124678,53.2227533362"
1298;1184;625,999;"56.8695349146,53.2129021413;56.8694350508,53.2081975743;56.8715405069,53.2081277752;56.8717418094,53.2081170853;56.8724908408,53.2080775594"
1298;1376;571,432;"56.8695349146,53.2129021413;56.8694350508,53.2081975743;56.8694291591,53.2078273786;56.8692675795,53.2078273786;56.8674685535,53.2079417341;56.8670668652,53.2079434409"
1301;1289;224,631;"56.8695790038,53.2202460484;56.8696436156,53.2226868609;56.8696465614,53.2230730466;56.8697969944,53.2230664889;56.8701195592,53.223035497"
1302;1292;177,573;"56.87891346,53.2230983791;56.878113157,53.222606308;56.8775873282,53.2223682804;56.8773802217,53.2222943428"
1302;1368;2067,51;"56.87891346,53.2230983791;56.878113157,53.222606308;56.8775873282,53.2223682804;56.8773802217,53.2222943428;56.8769731003,53.2222250076;56.8766971184,53.2221951564;56.8759689863,53.2221688954;56.8758196944,53.2221702878;56.874208674,53.2223113651;56.8721083529,53.2225045029;56.8719026984,53.2225151928;56.8697913974,53.22267132;56.8696436156,53.2226868609;56.8690124678,53.2227533362;56.8670940668,53.2229182669;56.8652175012,53.2231006249;56.8645020167,53.2230577752;56.8639741964,53.2228646374;56.8616868397,53.221126577;56.861428779,53.2209012796;56.8606420634,53.220614178"
1303;1304;817,943;"56.8796815812,53.224154708;56.883271991,53.22662777;56.8834302709,53.2267564986;56.8848282583,53.2277757271;56.8852072902,53.2281489868;56.8853551402,53.228341016;56.8854838741,53.2285948455;56.8857941854,53.2287936441;56.8859761081,53.2288239884;56.8865016517,53.2289397641"
1303;1361;2156,02;"56.8796815812,53.224154708;56.883271991,53.22662777;56.8822691926,53.2314824455;56.8819218485,53.2331810698;56.8803849953,53.2384616366;56.8809768817,53.2407022145;56.8810381853,53.2409638938;56.8811637861,53.2408180972;56.8815854464,53.2404983868;56.8870868089,53.2376922035;56.8872691991,53.2387890155"
1303;1362;930,004;"56.8796815812,53.224154708;56.883271991,53.22662777;56.8834302709,53.2267564986;56.8848282583,53.2277757271;56.8852072902,53.2281489868;56.8853551402,53.228341016;56.8854838741,53.2285948455;56.8856725963,53.2291873853;56.8861559993,53.2321207832"
1303;1363;741,877;"56.8796815812,53.224154708;56.883271991,53.22662777;56.8822691926,53.2314824455"
1303;2181;702,214;"56.8796815812,53.224154708;56.883271991,53.22662777;56.8834302709,53.2267564986;56.8848282583,53.2277757271;56.8852072902,53.2281489868;56.8853551402,53.228341016;56.8854838741,53.2285948455"
1311;460;652,437;"56.8679704984,53.2752179132;56.8676869983,53.2753788015;56.8663090416,53.2762746913;56.8660446295,53.2764517493;56.8657772695,53.2766153325;56.8655980463,53.2767092064;56.8653306831,53.2767976905;56.8622631116,53.2774253434"
1312;1314;412,349;"56.8712930924,53.2463747162;56.8716999884,53.2466483431;56.8718248351,53.2467985414;56.8718953343,53.2469433498;56.8719320567,53.2471097178;56.8719540999,53.2473188456;56.8719584692,53.2475790875;56.8719658333,53.2478446295;56.8720084469,53.2480350724;56.8720760001,53.2482120405;56.8721685419,53.2483407691;56.872241986,53.2484132631;56.8723124844,53.2484427279;56.8733508964,53.2488523596;56.8742820651,53.2492205791"
1313;1280;517,391;"56.8711183142,53.2462030482;56.8698330806,53.2453850423;56.8694849336,53.2451597448;56.8691881887,53.244974602;56.8687358003,53.2446929802;56.8684698834,53.2444918474;56.868192279,53.2442853247;56.8678250171,53.243987623;56.8676707955,53.2438775794;56.8673182094,53.2436174273;56.8671918746,53.2436094323;56.8670934776,53.2436522819;56.8670244424,53.2437113013;56.866962723,53.2438105651;56.866949515,53.2438561097;56.8669304148,53.243907134;56.8668761095,53.2441606386"
1313;1282;540,661;"56.8711183142,53.2462030482;56.8698330806,53.2453850423;56.8694849336,53.2451597448;56.8691881887,53.244974602;56.8687358003,53.2446929802;56.8684698834,53.2444918474;56.868192279,53.2442853247;56.8678250171,53.243987623;56.8676707955,53.2438775794;56.8673182094,53.2436174273;56.8668172869,53.2432767862;56.8665646136,53.2430944282"
1314;1317;415,893;"56.8742820651,53.2492205791;56.876896803,53.2502328906;56.8774249809,53.2504195605;56.8775366041,53.2504033908;56.8777157701,53.2503202966;56.8779331242,53.2501674034"
1315;1316;853,811;"56.8718458474,53.2486433217;56.8717871799,53.2517746691;56.8715409225,53.2541242127;56.8712565658,53.255976449;56.8712096801,53.2563358649;56.8714735647,53.2566362616;56.8718887557,53.2570742801;56.8725025741,53.2575911707;56.8744374376,53.2578379379"
1315;1346;2070,85;"56.8718458474,53.2486433217;56.8717871799,53.2517746691;56.8715409225,53.2541242127;56.8712565658,53.255976449;56.8712096801,53.2563358649;56.8690442591,53.2742652946;56.8690570635,53.2746044688;56.869087565,53.2748869913;56.8691114133,53.2750239118;56.8691428489,53.2752043931;56.8693067938,53.2756089932;56.8694116419,53.2757240949;56.8695822112,53.2757832153;56.8699216178,53.2758871276;56.8704895348,53.276294009;56.8710110943,53.2768881386;56.8712720626,53.2772489313;56.8722460218,53.2788872183"
1316;1355;1131,83;"56.8744374376,53.2578379379;56.8775623255,53.2581114749;56.8776121484,53.2584011816;56.8777675071,53.2586264791;56.8765477891,53.2696082038;56.8764278179,53.270614227"
1317;1958;479,062;"56.8779331242,53.2501674034;56.8786233673,53.2496657841;56.8792122384,53.2492742085;56.8793238563,53.2492474387;56.8797849516,53.2492662135;56.8802710246,53.2492822933;56.8806689881,53.2492929833;56.8810654749,53.2493037631;56.8813356706,53.2493225378;56.881497198,53.2493761673;56.881663093,53.2494324916;56.8817747037,53.249499506;56.8819450638,53.2496336244;56.8820977541,53.2498025975"
1318;1319;454,86;"56.8775623255,53.2576126404;56.8772516058,53.2576287203;56.8734758848,53.2573068539"
1319;1322;781,449;"56.8734758848,53.2573068539;56.8725729247,53.2572317548;56.8715087164,53.2562232162;56.8715849602,53.2555151641;56.871787229,53.2540775003;56.8720334848,53.2518082661;56.8721449278,53.2488578394;56.8721595577,53.2478493906;56.8721449278,53.2473236965"
1320;1321;417,334;"56.8777642183,53.250204953;56.8776247146,53.2502988269;56.8775439671,53.2503390714;56.8774631704,53.2503524563;56.8772179321,53.2502827471;56.8757605079,53.2497104304;56.8750935787,53.2494609682;56.8740940954,53.2490864606"
